Country,iso3,Year,SPAR_Overall,C.1.1.1,C.1,C.2.1.1,C.2.1.2,C.2,C.3.1.1,C.3.2.1,C.3,C.4.1.1,C.4.2.1,C.4,C.5.1.1,C.5.2.1,C.5,C.6.1.1,C.6,C.7.1.1,C.7,C.8.1.1,C.8.2.1,C.8,C.9.1.1,C.9.2.1,C.9.3.1,C.9,C.10.1.1,C.10,C.11.1.1,C.11,C.12.1.1,C.12,C.13.1.1,C.13,C.1.1,C.1.2,C.1.3,C.2.1,C.2.2,C.3.1,C.4.1,C.5.1,C.5.2,C.5.3,C.6.1,C.6.2,C.7.1,C.8.1,C.8.2,C.8.3,C.9.1,C.9.2,C.9.3,C.10.1,C.11.1,C.11.2,C.12.1,C.13.1,C.2.3,C.3.2,C.4.2,C.4.3,C.4.4,C.4.5,C.7.2,C.7.3,C.10.2,C.10.3,C.11.3,C.14.1,C.14,C.15.1,C.15
BEN,BEN,2023,34.0,,30.0,,,27.0,,,40.0,,,36.0,,,50.0,,30.0,,73.0,,,47.0,,,,20.0,,27.0,,7.0,,40.0,,20.0,20.0,40.0,,20.0,20.0,40.0,40.0,40.0,60.0,,40.0,20.0,60.0,80.0,20.0,40.0,20.0,20.0,20.0,20.0,0.0,0.0,40.0,20.0,40.0,40.0,40.0,20.0,40.0,40.0,80.0,80.0,40.0,20.0,20.0,20.0,20.0,40.0,40.0
BWA,BWA,2023,39.0,,40.0,,,27.0,,,20.0,,,68.0,,,20.0,,60.0,,20.0,,,73.0,,,,47.0,,20.0,,33.0,,20.0,,80.0,60.0,20.0,,20.0,40.0,20.0,80.0,20.0,20.0,,40.0,80.0,20.0,80.0,100.0,40.0,60.0,20.0,60.0,20.0,40.0,40.0,20.0,80.0,20.0,20.0,20.0,80.0,80.0,80.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,40.0
BFA,BFA,2023,57.0,,50.0,,,60.0,,,60.0,,,64.0,,,80.0,,60.0,,73.0,,,60.0,,,,60.0,,67.0,,40.0,,80.0,,40.0,20.0,80.0,,60.0,60.0,60.0,80.0,80.0,80.0,,80.0,40.0,80.0,80.0,40.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,80.0,40.0,60.0,60.0,40.0,60.0,60.0,80.0,80.0,60.0,60.0,80.0,40.0,20.0,20.0,40.0,40.0
BDI,BDI,2023,32.0,,40.0,,,33.0,,,40.0,,,36.0,,,50.0,,30.0,,40.0,,,47.0,,,,33.0,,33.0,,20.0,,20.0,,20.0,60.0,20.0,,20.0,20.0,40.0,40.0,60.0,40.0,,40.0,20.0,20.0,80.0,40.0,20.0,20.0,20.0,60.0,40.0,20.0,20.0,20.0,20.0,60.0,40.0,20.0,40.0,60.0,20.0,80.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0
CPV,CPV,2023,62.0,,80.0,,,60.0,,,60.0,,,68.0,,,80.0,,50.0,,67.0,,,80.0,,,,40.0,,80.0,,60.0,,80.0,,80.0,80.0,80.0,,40.0,80.0,40.0,60.0,80.0,80.0,,40.0,60.0,60.0,80.0,80.0,80.0,40.0,40.0,40.0,80.0,60.0,60.0,80.0,80.0,60.0,80.0,80.0,40.0,80.0,80.0,60.0,80.0,80.0,80.0,60.0,20.0,20.0,20.0,20.0
CMR,CMR,2023,50.0,,20.0,,,60.0,,,50.0,,,72.0,,,80.0,,30.0,,73.0,,,53.0,,,,27.0,,47.0,,53.0,,80.0,,40.0,20.0,20.0,,60.0,60.0,40.0,60.0,80.0,80.0,,40.0,20.0,60.0,80.0,40.0,40.0,40.0,20.0,20.0,60.0,60.0,40.0,80.0,40.0,60.0,60.0,60.0,80.0,80.0,80.0,80.0,80.0,40.0,40.0,60.0,20.0,20.0,40.0,40.0
CAF,CAF,2023,30.0,,20.0,,,33.0,,,40.0,,,32.0,,,60.0,,20.0,,33.0,,,47.0,,,,20.0,,20.0,,20.0,,40.0,,20.0,20.0,20.0,,20.0,20.0,40.0,20.0,60.0,60.0,,20.0,20.0,40.0,60.0,60.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,20.0,60.0,40.0,20.0,20.0,60.0,40.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
TCD,TCD,2023,32.0,,20.0,,,27.0,,,40.0,,,24.0,,,50.0,,40.0,,40.0,,,33.0,,,,33.0,,27.0,,27.0,,40.0,,20.0,20.0,20.0,,20.0,20.0,40.0,20.0,80.0,20.0,,40.0,40.0,40.0,60.0,20.0,20.0,40.0,40.0,20.0,20.0,40.0,20.0,40.0,20.0,40.0,40.0,20.0,20.0,20.0,40.0,60.0,20.0,40.0,20.0,20.0,20.0,20.0,40.0,40.0
COM,COM,2023,43.0,,20.0,,,40.0,,,40.0,,,60.0,,,60.0,,30.0,,33.0,,,80.0,,,,60.0,,80.0,,20.0,,40.0,,40.0,20.0,20.0,,40.0,60.0,20.0,80.0,80.0,40.0,,40.0,20.0,60.0,80.0,80.0,80.0,80.0,40.0,60.0,80.0,20.0,20.0,40.0,40.0,20.0,60.0,40.0,60.0,60.0,60.0,20.0,20.0,80.0,80.0,20.0,20.0,20.0,20.0,20.0
COG,COG,2023,36.0,,40.0,,,27.0,,,40.0,,,36.0,,,70.0,,30.0,,33.0,,,60.0,,,,33.0,,20.0,,27.0,,60.0,,20.0,20.0,60.0,,40.0,20.0,40.0,40.0,80.0,60.0,,40.0,20.0,20.0,80.0,60.0,40.0,40.0,40.0,20.0,20.0,40.0,20.0,60.0,20.0,20.0,40.0,20.0,40.0,60.0,20.0,60.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
CIV,CIV,2023,50.0,,30.0,,,40.0,,,40.0,,,40.0,,,70.0,,50.0,,60.0,,,67.0,,,,60.0,,60.0,,47.0,,60.0,,40.0,20.0,40.0,,40.0,40.0,40.0,80.0,80.0,60.0,,80.0,20.0,20.0,100.0,80.0,20.0,80.0,40.0,60.0,60.0,40.0,40.0,60.0,40.0,40.0,40.0,20.0,20.0,60.0,20.0,80.0,80.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0
COD,COD,2023,33.0,,40.0,,,33.0,,,40.0,,,36.0,,,60.0,,20.0,,27.0,,,27.0,,,,27.0,,40.0,,27.0,,40.0,,20.0,40.0,40.0,,20.0,20.0,40.0,20.0,60.0,60.0,,20.0,20.0,20.0,40.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,40.0,40.0,20.0,60.0,40.0,20.0,20.0,60.0,60.0,40.0,20.0,40.0,60.0,20.0,20.0,20.0,40.0,40.0
DJI,DJI,2023,34.0,,50.0,,,20.0,,,20.0,,,36.0,,,70.0,,50.0,,33.0,,,33.0,,,,27.0,,20.0,,27.0,,40.0,,40.0,40.0,60.0,,20.0,20.0,20.0,60.0,80.0,60.0,,60.0,40.0,60.0,20.0,40.0,40.0,20.0,20.0,40.0,20.0,40.0,20.0,40.0,40.0,20.0,20.0,40.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
EGY,EGY,2023,91.0,,90.0,,,87.0,,,100.0,,,84.0,,,100.0,,100.0,,100.0,,,100.0,,,,80.0,,80.0,,100.0,,80.0,,80.0,80.0,100.0,,80.0,100.0,100.0,80.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,80.0
GNQ,GNQ,2023,44.0,,20.0,,,47.0,,,60.0,,,52.0,,,50.0,,50.0,,60.0,,,73.0,,,,40.0,,53.0,,40.0,,40.0,,40.0,20.0,20.0,,20.0,60.0,40.0,80.0,60.0,40.0,,60.0,40.0,80.0,80.0,80.0,60.0,40.0,40.0,40.0,40.0,60.0,20.0,40.0,40.0,60.0,80.0,40.0,40.0,60.0,40.0,40.0,60.0,60.0,60.0,40.0,20.0,20.0,20.0,20.0
ERI,ERI,2023,59.0,,40.0,,,67.0,,,60.0,,,64.0,,,80.0,,70.0,,60.0,,,87.0,,,,60.0,,80.0,,60.0,,80.0,,40.0,40.0,40.0,,60.0,60.0,60.0,100.0,80.0,80.0,,80.0,60.0,60.0,100.0,100.0,60.0,60.0,60.0,60.0,80.0,60.0,60.0,80.0,40.0,80.0,60.0,40.0,60.0,60.0,60.0,40.0,80.0,80.0,80.0,60.0,0.0,0.0,40.0,40.0
SWZ,SWZ,2023,64.0,,60.0,,,73.0,,,60.0,,,68.0,,,80.0,,80.0,,73.0,,,73.0,,,,73.0,,80.0,,80.0,,80.0,,40.0,60.0,60.0,,80.0,80.0,60.0,80.0,80.0,80.0,,100.0,60.0,80.0,80.0,60.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,40.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,60.0,80.0,80.0,80.0,20.0,20.0,20.0,20.0
ETH,ETH,2023,70.0,,80.0,,,80.0,,,70.0,,,80.0,,,80.0,,70.0,,73.0,,,67.0,,,,60.0,,80.0,,67.0,,80.0,,40.0,80.0,80.0,,80.0,80.0,60.0,80.0,80.0,80.0,,80.0,60.0,80.0,80.0,40.0,80.0,60.0,60.0,60.0,80.0,60.0,60.0,80.0,40.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0
GAB,GAB,2023,47.0,,20.0,,,47.0,,,40.0,,,48.0,,,80.0,,40.0,,73.0,,,73.0,,,,40.0,,20.0,,47.0,,60.0,,20.0,20.0,20.0,,20.0,80.0,40.0,40.0,80.0,80.0,,60.0,20.0,60.0,80.0,80.0,60.0,40.0,40.0,40.0,20.0,60.0,20.0,60.0,20.0,40.0,40.0,20.0,20.0,100.0,60.0,80.0,80.0,20.0,20.0,60.0,40.0,40.0,60.0,60.0
GMB,GMB,2023,54.0,,30.0,,,53.0,,,30.0,,,56.0,,,70.0,,90.0,,47.0,,,73.0,,,,47.0,,60.0,,53.0,,60.0,,80.0,40.0,20.0,,40.0,60.0,20.0,80.0,80.0,60.0,,100.0,80.0,40.0,80.0,60.0,80.0,20.0,20.0,100.0,20.0,60.0,60.0,60.0,80.0,60.0,40.0,40.0,40.0,80.0,40.0,60.0,40.0,80.0,80.0,40.0,20.0,20.0,40.0,40.0
GHA,GHA,2023,56.0,,30.0,,,67.0,,,50.0,,,64.0,,,80.0,,40.0,,60.0,,,53.0,,,,47.0,,73.0,,53.0,,60.0,,80.0,40.0,20.0,,80.0,60.0,60.0,40.0,80.0,80.0,,40.0,40.0,40.0,60.0,60.0,40.0,60.0,40.0,40.0,80.0,60.0,40.0,60.0,80.0,60.0,40.0,40.0,80.0,80.0,80.0,80.0,60.0,60.0,80.0,60.0,40.0,40.0,40.0,40.0
GIN,GIN,2023,50.0,,40.0,,,53.0,,,60.0,,,52.0,,,70.0,,30.0,,53.0,,,60.0,,,,40.0,,80.0,,47.0,,80.0,,40.0,60.0,20.0,,40.0,60.0,60.0,80.0,60.0,80.0,,40.0,20.0,40.0,80.0,40.0,60.0,60.0,20.0,40.0,80.0,60.0,40.0,80.0,40.0,60.0,60.0,40.0,40.0,40.0,60.0,60.0,60.0,80.0,80.0,40.0,20.0,20.0,20.0,20.0
GNB,GNB,2023,43.0,,30.0,,,60.0,,,30.0,,,56.0,,,80.0,,30.0,,47.0,,,73.0,,,,33.0,,80.0,,27.0,,20.0,,40.0,40.0,20.0,,40.0,60.0,40.0,80.0,80.0,80.0,,40.0,20.0,20.0,80.0,80.0,60.0,40.0,40.0,20.0,80.0,20.0,20.0,20.0,40.0,80.0,20.0,60.0,20.0,60.0,60.0,80.0,40.0,80.0,80.0,40.0,20.0,20.0,20.0,20.0
KEN,KEN,2023,54.0,,60.0,,,47.0,,,60.0,,,68.0,,,80.0,,40.0,,47.0,,,53.0,,,,60.0,,67.0,,27.0,,60.0,,40.0,80.0,40.0,,40.0,40.0,60.0,60.0,80.0,80.0,,60.0,20.0,20.0,60.0,40.0,60.0,60.0,60.0,60.0,60.0,20.0,20.0,60.0,40.0,60.0,60.0,60.0,80.0,80.0,60.0,80.0,40.0,60.0,80.0,40.0,40.0,40.0,60.0,60.0
LSO,LSO,2023,40.0,,20.0,,,27.0,,,50.0,,,40.0,,,80.0,,30.0,,53.0,,,47.0,,,,33.0,,20.0,,80.0,,40.0,,40.0,20.0,20.0,,40.0,20.0,40.0,20.0,80.0,80.0,,40.0,20.0,60.0,80.0,20.0,40.0,60.0,20.0,20.0,20.0,80.0,80.0,40.0,40.0,20.0,60.0,20.0,20.0,80.0,60.0,40.0,60.0,20.0,20.0,80.0,20.0,20.0,20.0,20.0
LBR,LBR,2023,42.0,,30.0,,,40.0,,,40.0,,,32.0,,,50.0,,30.0,,47.0,,,40.0,,,,33.0,,47.0,,40.0,,60.0,,40.0,40.0,20.0,,40.0,60.0,40.0,20.0,40.0,60.0,,40.0,20.0,40.0,20.0,20.0,80.0,40.0,20.0,40.0,40.0,40.0,60.0,60.0,40.0,20.0,40.0,20.0,40.0,60.0,20.0,80.0,20.0,40.0,60.0,20.0,60.0,60.0,40.0,40.0
LBY,LBY,2023,53.0,,30.0,,,60.0,,,70.0,,,56.0,,,80.0,,60.0,,73.0,,,67.0,,,,40.0,,53.0,,33.0,,60.0,,60.0,20.0,40.0,,60.0,60.0,60.0,80.0,80.0,80.0,,80.0,40.0,80.0,80.0,60.0,60.0,40.0,40.0,40.0,20.0,40.0,20.0,60.0,60.0,60.0,80.0,20.0,20.0,80.0,80.0,60.0,80.0,80.0,60.0,40.0,20.0,20.0,40.0,40.0
MDG,MDG,2023,53.0,,20.0,,,53.0,,,60.0,,,52.0,,,80.0,,30.0,,53.0,,,67.0,,,,40.0,,80.0,,60.0,,60.0,,40.0,20.0,20.0,,40.0,60.0,60.0,40.0,80.0,80.0,,40.0,20.0,40.0,80.0,40.0,80.0,40.0,40.0,40.0,80.0,60.0,40.0,60.0,40.0,60.0,60.0,40.0,40.0,80.0,60.0,80.0,40.0,80.0,80.0,80.0,60.0,60.0,40.0,40.0
MWI,MWI,2023,61.0,,80.0,,,40.0,,,60.0,,,64.0,,,80.0,,50.0,,73.0,,,67.0,,,,47.0,,80.0,,73.0,,60.0,,80.0,60.0,100.0,,40.0,60.0,60.0,60.0,80.0,80.0,,40.0,60.0,80.0,80.0,40.0,80.0,60.0,60.0,20.0,80.0,60.0,80.0,60.0,80.0,20.0,60.0,60.0,60.0,80.0,60.0,80.0,60.0,80.0,80.0,80.0,20.0,20.0,40.0,40.0
MLI,MLI,2023,36.0,,20.0,,,33.0,,,40.0,,,44.0,,,70.0,,20.0,,33.0,,,40.0,,,,47.0,,60.0,,27.0,,40.0,,20.0,20.0,20.0,,20.0,40.0,40.0,40.0,60.0,80.0,,20.0,20.0,20.0,80.0,20.0,20.0,40.0,40.0,60.0,60.0,40.0,20.0,40.0,20.0,40.0,40.0,40.0,40.0,60.0,40.0,60.0,20.0,60.0,60.0,20.0,20.0,20.0,20.0,20.0
MRT,MRT,2023,27.0,,20.0,,,27.0,,,30.0,,,28.0,,,40.0,,20.0,,20.0,,,27.0,,,,27.0,,20.0,,27.0,,40.0,,40.0,20.0,20.0,,40.0,20.0,20.0,20.0,40.0,40.0,,20.0,20.0,20.0,40.0,20.0,20.0,20.0,20.0,40.0,20.0,40.0,20.0,40.0,40.0,20.0,40.0,20.0,40.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
MUS,MUS,2023,38.0,,20.0,,,27.0,,,70.0,,,56.0,,,70.0,,20.0,,40.0,,,80.0,,,,47.0,,27.0,,20.0,,20.0,,20.0,20.0,20.0,,20.0,40.0,60.0,80.0,80.0,60.0,,20.0,20.0,20.0,60.0,100.0,80.0,60.0,40.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,80.0,20.0,20.0,80.0,80.0,20.0,80.0,40.0,20.0,20.0,20.0,20.0,40.0,40.0
MAR,MAR,2023,74.0,,50.0,,,53.0,,,80.0,,,84.0,,,80.0,,70.0,,80.0,,,80.0,,,,53.0,,80.0,,73.0,,80.0,,80.0,40.0,60.0,,40.0,80.0,60.0,80.0,80.0,80.0,,60.0,80.0,80.0,100.0,40.0,100.0,60.0,20.0,80.0,80.0,80.0,60.0,80.0,80.0,40.0,100.0,60.0,80.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
MOZ,MOZ,2023,55.0,,60.0,,,67.0,,,30.0,,,56.0,,,90.0,,70.0,,73.0,,,73.0,,,,53.0,,53.0,,53.0,,40.0,,40.0,80.0,40.0,,40.0,80.0,40.0,60.0,80.0,100.0,,80.0,60.0,80.0,80.0,80.0,60.0,40.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0,80.0,20.0,60.0,60.0,40.0,60.0,60.0,80.0,60.0,40.0,60.0,40.0,40.0,20.0,20.0
NAM,NAM,2023,66.0,,20.0,,,80.0,,,60.0,,,80.0,,,80.0,,40.0,,67.0,,,73.0,,,,67.0,,80.0,,87.0,,60.0,,60.0,20.0,20.0,,80.0,80.0,60.0,80.0,80.0,80.0,,60.0,20.0,40.0,80.0,80.0,60.0,80.0,80.0,40.0,80.0,80.0,80.0,60.0,60.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,60.0,60.0
NER,NER,2023,57.0,,40.0,,,67.0,,,60.0,,,72.0,,,80.0,,80.0,,67.0,,,67.0,,,,40.0,,80.0,,47.0,,60.0,,20.0,40.0,40.0,,60.0,80.0,60.0,80.0,80.0,80.0,,80.0,80.0,80.0,80.0,40.0,80.0,40.0,40.0,40.0,80.0,40.0,40.0,60.0,20.0,60.0,60.0,60.0,60.0,80.0,80.0,40.0,80.0,80.0,80.0,60.0,20.0,20.0,60.0,60.0
NGA,NGA,2023,61.0,,50.0,,,73.0,,,60.0,,,68.0,,,80.0,,50.0,,67.0,,,47.0,,,,40.0,,80.0,,80.0,,60.0,,40.0,40.0,60.0,,80.0,60.0,60.0,60.0,80.0,80.0,,40.0,60.0,60.0,60.0,40.0,40.0,60.0,40.0,20.0,80.0,80.0,80.0,60.0,40.0,80.0,60.0,60.0,80.0,80.0,60.0,80.0,60.0,80.0,80.0,80.0,40.0,40.0,80.0,80.0
RWA,RWA,2023,68.0,,50.0,,,73.0,,,100.0,,,72.0,,,80.0,,40.0,,87.0,,,53.0,,,,60.0,,80.0,,60.0,,60.0,,80.0,20.0,80.0,,60.0,80.0,100.0,60.0,80.0,80.0,,60.0,20.0,80.0,80.0,40.0,40.0,40.0,60.0,80.0,80.0,60.0,40.0,60.0,80.0,80.0,100.0,60.0,80.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0,80.0,80.0,40.0,40.0
STP,STP,2023,38.0,,50.0,,,53.0,,,20.0,,,40.0,,,60.0,,50.0,,53.0,,,47.0,,,,33.0,,20.0,,40.0,,40.0,,20.0,40.0,60.0,,40.0,60.0,20.0,20.0,60.0,60.0,,60.0,40.0,40.0,60.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,40.0,40.0,20.0,60.0,20.0,40.0,60.0,40.0,40.0,60.0,60.0,20.0,20.0,60.0,20.0,20.0,20.0,20.0
SEN,SEN,2023,50.0,,20.0,,,73.0,,,40.0,,,56.0,,,60.0,,40.0,,67.0,,,53.0,,,,27.0,,67.0,,47.0,,60.0,,40.0,20.0,20.0,,60.0,80.0,40.0,40.0,60.0,60.0,,60.0,20.0,80.0,80.0,40.0,40.0,40.0,20.0,20.0,60.0,60.0,20.0,60.0,40.0,80.0,40.0,40.0,60.0,80.0,60.0,80.0,40.0,60.0,80.0,60.0,60.0,60.0,40.0,40.0
SYC,SYC,2023,55.0,,40.0,,,40.0,,,80.0,,,60.0,,,80.0,,30.0,,53.0,,,87.0,,,,67.0,,47.0,,67.0,,40.0,,80.0,60.0,20.0,,40.0,40.0,80.0,80.0,80.0,80.0,,40.0,20.0,20.0,80.0,100.0,80.0,80.0,40.0,80.0,40.0,60.0,40.0,40.0,80.0,40.0,80.0,40.0,20.0,80.0,80.0,60.0,80.0,60.0,40.0,100.0,40.0,40.0,20.0,20.0
SLE,SLE,2023,51.0,,60.0,,,67.0,,,40.0,,,44.0,,,80.0,,50.0,,67.0,,,33.0,,,,33.0,,67.0,,47.0,,60.0,,60.0,80.0,40.0,,80.0,60.0,60.0,40.0,80.0,80.0,,40.0,60.0,80.0,20.0,40.0,40.0,60.0,20.0,20.0,60.0,60.0,60.0,60.0,60.0,60.0,20.0,40.0,40.0,40.0,60.0,80.0,40.0,80.0,60.0,20.0,20.0,20.0,40.0,40.0
SOM,SOM,2023,35.0,,20.0,,,47.0,,,20.0,,,48.0,,,70.0,,40.0,,40.0,,,40.0,,,,40.0,,33.0,,27.0,,40.0,,20.0,20.0,20.0,,60.0,40.0,20.0,60.0,60.0,80.0,,60.0,20.0,20.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,20.0,40.0,40.0,20.0,40.0,20.0,20.0,40.0,60.0,60.0,60.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
ZAF,ZAF,2023,63.0,,20.0,,,40.0,,,100.0,,,100.0,,,40.0,,40.0,,73.0,,,100.0,,,,53.0,,80.0,,60.0,,60.0,,20.0,20.0,20.0,,40.0,60.0,100.0,100.0,40.0,40.0,,60.0,20.0,60.0,100.0,100.0,100.0,60.0,60.0,40.0,80.0,60.0,60.0,60.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,100.0,100.0
SSD,SSD,2023,41.0,,30.0,,,40.0,,,50.0,,,36.0,,,60.0,,50.0,,40.0,,,53.0,,,,40.0,,40.0,,33.0,,60.0,,40.0,20.0,40.0,,20.0,60.0,40.0,60.0,80.0,40.0,,60.0,40.0,40.0,80.0,80.0,0.0,40.0,60.0,20.0,20.0,40.0,20.0,60.0,40.0,40.0,60.0,20.0,20.0,60.0,20.0,40.0,40.0,60.0,40.0,40.0,20.0,20.0,20.0,20.0
SDN,SDN,2023,50.0,,40.0,,,67.0,,,60.0,,,60.0,,,80.0,,50.0,,80.0,,,40.0,,,,47.0,,33.0,,60.0,,80.0,,20.0,60.0,20.0,,80.0,60.0,60.0,40.0,80.0,80.0,,60.0,40.0,80.0,60.0,20.0,40.0,60.0,40.0,40.0,40.0,60.0,40.0,80.0,20.0,60.0,60.0,60.0,60.0,80.0,60.0,80.0,80.0,40.0,20.0,80.0,20.0,20.0,20.0,20.0
TGO,TGO,2023,51.0,,30.0,,,40.0,,,40.0,,,64.0,,,80.0,,60.0,,67.0,,,53.0,,,,60.0,,60.0,,73.0,,60.0,,40.0,40.0,20.0,,20.0,40.0,40.0,60.0,80.0,80.0,,60.0,60.0,60.0,80.0,20.0,60.0,60.0,60.0,60.0,60.0,80.0,80.0,60.0,40.0,60.0,40.0,60.0,60.0,60.0,80.0,80.0,60.0,60.0,60.0,60.0,20.0,20.0,20.0,20.0
TUN,TUN,2023,75.0,,60.0,,,80.0,,,80.0,,,92.0,,,100.0,,50.0,,73.0,,,93.0,,,,53.0,,33.0,,73.0,,100.0,,80.0,60.0,60.0,,80.0,80.0,80.0,100.0,100.0,100.0,,80.0,20.0,20.0,100.0,100.0,80.0,60.0,60.0,40.0,20.0,80.0,40.0,100.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,60.0,20.0,100.0,80.0,80.0,80.0,80.0
UGA,UGA,2023,60.0,,60.0,,,73.0,,,60.0,,,80.0,,,80.0,,50.0,,73.0,,,73.0,,,,27.0,,80.0,,67.0,,60.0,,40.0,60.0,60.0,,60.0,80.0,60.0,80.0,80.0,80.0,,80.0,20.0,60.0,80.0,40.0,100.0,20.0,20.0,40.0,80.0,60.0,60.0,60.0,40.0,80.0,60.0,80.0,80.0,60.0,100.0,100.0,60.0,80.0,80.0,80.0,40.0,40.0,40.0,40.0
TZA,TZA,2023,63.0,,30.0,,,73.0,,,50.0,,,72.0,,,80.0,,40.0,,80.0,,,53.0,,,,60.0,,80.0,,67.0,,60.0,,80.0,40.0,20.0,,60.0,80.0,60.0,80.0,80.0,80.0,,60.0,20.0,80.0,80.0,40.0,40.0,60.0,60.0,60.0,80.0,60.0,60.0,60.0,80.0,80.0,40.0,60.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,60.0,60.0,60.0,60.0
ZMB,ZMB,2023,56.0,,50.0,,,47.0,,,50.0,,,72.0,,,80.0,,40.0,,80.0,,,33.0,,,,47.0,,60.0,,67.0,,80.0,,80.0,60.0,40.0,,20.0,80.0,60.0,60.0,80.0,80.0,,60.0,20.0,80.0,20.0,40.0,40.0,40.0,40.0,60.0,60.0,60.0,60.0,80.0,80.0,40.0,40.0,60.0,80.0,80.0,80.0,80.0,80.0,40.0,80.0,80.0,20.0,20.0,40.0,40.0
ZWE,ZWE,2023,66.0,,60.0,,,80.0,,,50.0,,,68.0,,,80.0,,70.0,,67.0,,,73.0,,,,60.0,,87.0,,60.0,,80.0,,80.0,60.0,60.0,,80.0,80.0,40.0,80.0,80.0,80.0,,60.0,80.0,20.0,100.0,60.0,60.0,60.0,60.0,60.0,80.0,40.0,60.0,80.0,80.0,80.0,60.0,40.0,80.0,80.0,60.0,100.0,80.0,80.0,100.0,80.0,40.0,40.0,40.0,40.0
AUS,AUS,2023,89.0,,100.0,,,93.0,,,80.0,,,100.0,,,100.0,,80.0,,80.0,,,100.0,,,,100.0,,87.0,,100.0,,60.0,,100.0,100.0,100.0,,80.0,100.0,100.0,100.0,100.0,100.0,,80.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,60.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,60.0,60.0
COK,COK,2023,68.0,,50.0,,,73.0,,,80.0,,,68.0,,,100.0,,80.0,,93.0,,,100.0,,,,80.0,,100.0,,80.0,,20.0,,60.0,100.0,0.0,,80.0,80.0,80.0,80.0,100.0,100.0,,80.0,80.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,100.0,80.0,80.0,20.0,60.0,60.0,80.0,80.0,80.0,80.0,20.0,100.0,80.0,100.0,100.0,80.0,20.0,20.0,20.0,20.0
FJI,FJI,2023,55.0,,30.0,,,27.0,,,50.0,,,72.0,,,80.0,,30.0,,67.0,,,60.0,,,,27.0,,33.0,,87.0,,20.0,,80.0,20.0,40.0,,40.0,20.0,40.0,80.0,80.0,80.0,,40.0,20.0,60.0,100.0,40.0,40.0,40.0,20.0,20.0,20.0,80.0,80.0,20.0,80.0,20.0,60.0,80.0,40.0,80.0,80.0,80.0,60.0,40.0,40.0,100.0,80.0,80.0,80.0,80.0
KIR,KIR,2023,40.0,,40.0,,,33.0,,,30.0,,,60.0,,,60.0,,40.0,,47.0,,,60.0,,,,40.0,,53.0,,33.0,,20.0,,40.0,60.0,20.0,,40.0,40.0,40.0,100.0,60.0,60.0,,40.0,40.0,40.0,60.0,60.0,60.0,40.0,40.0,40.0,60.0,40.0,20.0,20.0,40.0,20.0,20.0,20.0,60.0,60.0,60.0,60.0,40.0,60.0,40.0,40.0,20.0,20.0,20.0,20.0
MHL,MHL,2023,53.0,,50.0,,,53.0,,,30.0,,,48.0,,,80.0,,70.0,,67.0,,,60.0,,,,40.0,,67.0,,47.0,,40.0,,60.0,60.0,40.0,,60.0,60.0,40.0,80.0,80.0,80.0,,80.0,60.0,40.0,40.0,60.0,80.0,60.0,40.0,20.0,60.0,40.0,60.0,40.0,60.0,40.0,20.0,40.0,40.0,60.0,20.0,100.0,60.0,60.0,80.0,40.0,60.0,60.0,20.0,20.0
